1.018
0.998
0.995
0.993
0.992
0.996
1.044
1.100
1.146
1.184
1.219
1.249
1.274
1.296
1.314
1.330
1.345
1.357
1.368
1.378
1.387
1.394
1.401
1.406
1.412
1.417
1.421
1.424
1.427
1.430
