1.006
0.986
0.991
1.050
1.140
1.214
1.277
1.330
1.374
1.401
1.444
1.470
1.493
1.513
1.529
1.544
1.557
1.568
1.578
1.585
1.593
1.600
1.605
1.610
1.614
1.618
1.621
1.623
1.625
1.627
