0.976
0.958
0.956
0.982
1.047
1.112
1.169
1.221
1.265
1.299
1.331
1.359
1.383
1.404
1.423
1.439
1.453
1.466
1.478
1.488
1.497
1.505
1.512
1.518
1.523
1.527
1.531
1.535
1.538
1.541
