1.023
1.004
1.000
1.003
1.036
1.086
1.128
1.166
1.198
1.226
1.250
1.270
1.288
1.303
1.317
1.329
1.339
1.348
1.357
1.364
1.370
1.376
1.381
1.385
1.389
1.392
1.395
1.398
1.400
1.402
